year_index,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
services_pvc_2_to_4_in,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,PVCS_4,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_2IN_TO_4IN
services_pvc_4_to_8_in,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,PVCS_5,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_4IN_TO_8IN
services_pvc_over_8_in,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,PVCS_6,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_GT8IN
services_pvc_total,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,PVCST,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PLASTIC_TOTAL
services_pe_unknown,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,PES_1,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK,NUM_SRVS_PE_UNK
services_pe_1_in_or_less,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,PES_2,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_LT1IN
services_pe_1_to_2_in,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,PES_3,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_1IN_TO_2IN
services_pe_2_to_4_in,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,PES_4,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_2IN_TO_4IN
services_pe_4_to_8_in,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,PES_5,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_4IN_TO_8IN
services_pe_over_8_in,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,PES_6,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_GT8IN
services_pe_total,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,PEST,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL,NUM_SRVS_PE_TOTAL
services_abs_unknown,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,ABSS_1,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_UNK
services_abs_1_in_or_less,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,ABSS_2,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_LT1IN
services_abs_1_to_2_in,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,ABSS_3,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_1IN_TO_2IN
services_abs_2_to_4_in,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,ABSS_4,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_2IN_TO_4IN
services_abs_4_to_8_in,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,ABSS_5,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_4IN_TO_8IN
services_abs_over_8_in,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,ABSS_6,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_GT8IN
services_abs_total,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,ABSST,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL,NUM_SRVS_ABS_TOTAL
services_other_plastic_unknown,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_UNK
services_other_plastic_1_in_or_less,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_LT1IN
services_other_plastic_1_to_2_in,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN
services_other_plastic_2_to_4_in,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN
services_other_plastic_4_to_8_in,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN
services_other_plastic_over_8_in,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_GT8IN
services_other_plastic_total,,,,,,,,,,,,,,,,,,,,,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTH_PLSTC_TOTAL
services_other_unknown,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,OT1S_1,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_UNK
services_other_1_in_or_less,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,OT1S_2,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_LT1IN
services_other_1_to_2_in,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,OT1S_3,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_1IN_TO_2IN
services_other_2_to_4_in,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,OT1S_4,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_2IN_TO_4IN
services_other_4_to_8_in,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,OT1S_5,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_4IN_TO_8IN
services_other_over_8_in,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,OT1S_6,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_GT8IN
services_other_total,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,OT1ST,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_TOTAL
services_other_alt_unknown,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,OT2S_1,,,,,,,,,,,,,
services_other_alt_1_in_or_less,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,OT2S_2,,,,,,,,,,,,,
services_other_alt_1_to_2_in,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,OT2S_3,,,,,,,,,,,,,
services_other_alt_2_to_4_in,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,OT2S_4,,,,,,,,,,,,,
services_other_alt_4_to_8_in,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,OT2S_5,,,,,,,,,,,,,
