respondent_id,respondent_name,plant_name
151,Rochester Gas and Electric Corporation,(1) FERC Licensed Project #2582
151,Rochester Gas and Electric Corporation,(2) FERC Licensed Project #2584
151,Rochester Gas and Electric Corporation,(3) FERC Licensed Project #2596
151,Rochester Gas and Electric Corporation,Rochester Station #2 (1)  + (4)
151,Rochester Gas and Electric Corporation,Rochester Station #26 (2)  + (4)
151,Rochester Gas and Electric Corporation,(4) Excludes expenses not directly charged
151,Rochester Gas and Electric Corporation,to the station.
151,Rochester Gas and Electric Corporation,Rochester Station #2  (Note 1)
151,Rochester Gas and Electric Corporation,Rochester Station #26 (Note 2)
151,Rochester Gas and Electric Corporation,Rochester Station #160 (Note 3)
151,Rochester Gas and Electric Corporation,Rochester Station #2 (Note 1)
151,Rochester Gas and Electric Corporation,Property 6 Riverbed land
151,Rochester Gas and Electric Corporation,Rochester Station 2 (Note 1)
151,Rochester Gas and Electric Corporation,Rochester Station 26 (Note 2)
151,Rochester Gas and Electric Corporation,Notes:
151,Rochester Gas and Electric Corporation,Rochester Station 2 (A)
151,Rochester Gas and Electric Corporation,Rochester Station 26 (B)
151,Rochester Gas and Electric Corporation,Property 34 Riverbed land
151,Rochester Gas and Electric Corporation,(A) FERC Licensed Project # 2582
151,Rochester Gas and Electric Corporation,(B) FERC Licensed Project # 2584
151,Rochester Gas and Electric Corporation,Station 5
151,Rochester Gas and Electric Corporation,None
153,Safe Harbor Water Power Corporation,Safe Harbor
155,San Diego Gas & Electric Company,San Onofre
155,San Diego Gas & Electric Company,Miramar Energy Fac
155,San Diego Gas & Electric Company,Palomar Energy Centr
155,San Diego Gas & Electric Company,Palomar Energy Cntr
155,San Diego Gas & Electric Company,Miramar Energy Facil
155,San Diego Gas & Electric Company,Desert Star Engy Ctr
155,San Diego Gas & Electric Company,Cuyamaca
155,San Diego Gas & Electric Company,Palomar
155,San Diego Gas & Electric Company,Miramar
155,San Diego Gas & Electric Company,Desert Star
155,San Diego Gas & Electric Company,Gas Turbines:
155,San Diego Gas & Electric Company,   Mobile Generator 1
155,San Diego Gas & Electric Company,   Mobile Generator 2
155,San Diego Gas & Electric Company,J & D Labs Fuel Cell
156,Savannah Electric and Power Company,Riverside
156,Savannah Electric and Power Company,McIntosh
156,Savannah Electric and Power Company,Kraft
156,Savannah Electric and Power Company,Boulevard
157,Sierra Pacific Power Company,"FT CHURCHILL 1 , 2"
157,Sierra Pacific Power Company,"TRACY 1, 2, 3"
157,Sierra Pacific Power Company,"VALMY 1, 2"
157,Sierra Pacific Power Company,CLARK MOUNTAIN
157,Sierra Pacific Power Company,KINGS BEACH
157,Sierra Pacific Power Company,TRACY 4&5-PIÑON PINE
157,Sierra Pacific Power Company,WINNEMUCCA GT
157,Sierra Pacific Power Company,CLARK MOUNTAIN 1-4
157,Sierra Pacific Power Company,Tracy 8-10
157,Sierra Pacific Power Company,"FT CHURCHILL 1, 2"
157,Sierra Pacific Power Company,TRACY 8-10
157,Sierra Pacific Power Company,CLARK MOUNTAIN 3-4
157,Sierra Pacific Power Company,"TRACY 1,2,3"
157,Sierra Pacific Power Company,TRACY 3
157,Sierra Pacific Power Company,HYDRO:
157,Sierra Pacific Power Company,FARAD
157,Sierra Pacific Power Company,FLEISH
157,Sierra Pacific Power Company,VERDI
157,Sierra Pacific Power Company,WASHOE
157,Sierra Pacific Power Company,TOTAL
157,Sierra Pacific Power Company,INTERNAL COMBUSTION:
157,Sierra Pacific Power Company,VALLEY ROAD
157,Sierra Pacific Power Company,BRUNSWICK
157,Sierra Pacific Power Company,BATTLE MOUNTAIN
157,Sierra Pacific Power Company,PORTOLA
157,Sierra Pacific Power Company,GABBS
157,Sierra Pacific Power Company,FALLON
157,Sierra Pacific Power Company,ELKO
157,Sierra Pacific Power Company,Total
157,Sierra Pacific Power Company,Total Hydro
157,Sierra Pacific Power Company,Total Internal Comubstion
157,Sierra Pacific Power Company,FARAD  Note retired in May 2006
157,Sierra Pacific Power Company,PORTOLA Retired in September 2007
157,Sierra Pacific Power Company,Renewables
157,Sierra Pacific Power Company,Total Internal Combustion
157,Sierra Pacific Power Company,Other
157,Sierra Pacific Power Company,SIERRA PLAZA WIND
157,Sierra Pacific Power Company,RENEWABLES
157,Sierra Pacific Power Company,OHM-SOLAR
157,Sierra Pacific Power Company,SIERRA PLAZA PV
157,Sierra Pacific Power Company,Total Renewables
157,Sierra Pacific Power Company,RENEWABLES:
157,Sierra Pacific Power Company,Internal Combustion:
157,Sierra Pacific Power Company,Brunswick
157,Sierra Pacific Power Company,Sierra Plaza PV
157,Sierra Pacific Power Company,Fort Churchill Solar Array
157,Sierra Pacific Power Company,Wind
157,Sierra Pacific Power Company,Sierra Plaza Wind
157,Sierra Pacific Power Company,Solar
157,Sierra Pacific Power Company,Ohm Solar
159,South Carolina Electric & Gas Company,V.C. Summer
159,South Carolina Electric & Gas Company,Urquhart
159,South Carolina Electric & Gas Company,Wateree
159,South Carolina Electric & Gas Company,McMeekin
159,South Carolina Electric & Gas Company,Canadys
159,South Carolina Electric & Gas Company,Cope
159,South Carolina Electric & Gas Company,USDOE Savannah River
159,South Carolina Electric & Gas Company,Parr #1 & 2
159,South Carolina Electric & Gas Company,Parr #3 & 4
159,South Carolina Electric & Gas Company,Parr Combined
159,South Carolina Electric & Gas Company,Burton #1 Peaking
159,South Carolina Electric & Gas Company,Burton #2 Peaking
159,South Carolina Electric & Gas Company,Burton #3 Peaking
159,South Carolina Electric & Gas Company,Burton Combined
159,South Carolina Electric & Gas Company,Hardeeville Peaking
159,South Carolina Electric & Gas Company,Urquhart #1 Peaking
159,South Carolina Electric & Gas Company,Urquhart #2 Peaking
159,South Carolina Electric & Gas Company,Urquhart #3 Peaking
159,South Carolina Electric & Gas Company,Urquhart #4
159,South Carolina Electric & Gas Company,Urquhart Comb 1-4
159,South Carolina Electric & Gas Company,Urquhart Comb Cycle
159,South Carolina Electric & Gas Company,Coit #1 Peaking Unit
159,South Carolina Electric & Gas Company,Coit #2 Peaking Unit
159,South Carolina Electric & Gas Company,Coit Combined
159,South Carolina Electric & Gas Company,Williams #1 Peaking
159,South Carolina Electric & Gas Company,Williams #2 Peaking
159,South Carolina Electric & Gas Company,Williams Combined
159,South Carolina Electric & Gas Company,Hagood
159,South Carolina Electric & Gas Company,Faber Place Peaking
159,South Carolina Electric & Gas Company,Cogen South
159,South Carolina Electric & Gas Company,Jasper
159,South Carolina Electric & Gas Company,V.C. Summer (2/3)
159,South Carolina Electric & Gas Company,Major Maint. Accrual
159,South Carolina Electric & Gas Company,Hagood #4
159,South Carolina Electric & Gas Company,Hagood #5
159,South Carolina Electric & Gas Company,Hagood Combined
159,South Carolina Electric & Gas Company,Urquhart #4 Peaking
159,South Carolina Electric & Gas Company,Coit #1 Peaking
159,South Carolina Electric & Gas Company,Coit #2 Peaking
159,South Carolina Electric & Gas Company,Hagood #6
159,South Carolina Electric & Gas Company,Boeing
159,South Carolina Electric & Gas Company,Kapstone Generator
159,South Carolina Electric & Gas Company,Burton Site
159,South Carolina Electric & Gas Company,V.C. Summer (2/3rds)
159,South Carolina Electric & Gas Company,Hydro-Neal Shoals
159,South Carolina Electric & Gas Company,     Hydro License
159,South Carolina Electric & Gas Company,     Project #2315
159,South Carolina Electric & Gas Company,   Hydro License
159,South Carolina Electric & Gas Company,   Project # 2315
159,South Carolina Electric & Gas Company,  Hydro License
159,South Carolina Electric & Gas Company,  Project #2315
159,South Carolina Electric & Gas Company,Parr
159,South Carolina Electric & Gas Company,Saluda
159,South Carolina Electric & Gas Company,Stevens Creek
159,South Carolina Electric & Gas Company,Columbia Hydro
159,South Carolina Electric & Gas Company,Fairfield
160,"South Carolina Generating Company, Inc.",Williams
161,Southern California Edison Company,Mohave
161,Southern California Edison Company,Four Corners
161,Southern California Edison Company,Fuel Facilities
161,Southern California Edison Company,San Onofre Unit 1
161,Southern California Edison Company,San Onofre Unit 2&3
161,Southern California Edison Company,Palo Verde
161,Southern California Edison Company,Residual Costs
161,Southern California Edison Company,Residual and Other
161,Southern California Edison Company,Barre Sub Peaker
161,Southern California Edison Company,Center Sub Peaker
161,Southern California Edison Company,Grapeland Sub Peaker
161,Southern California Edison Company,Mira Loma Sub Peaker
161,Southern California Edison Company,Barre Sub-Peaker
161,Southern California Edison Company,Center Sub-Peaker
161,Southern California Edison Company,Grapeland Sub-Peaker
161,Southern California Edison Company,Other
161,Southern California Edison Company,Grapeland Peaker
161,Southern California Edison Company,Mountainview 3 & 4
161,Southern California Edison Company,Barre Peaker
161,Southern California Edison Company,Center Peaker
161,Southern California Edison Company,Mira Loma Peaker
161,Southern California Edison Company,Offsite Storage
161,Southern California Edison Company,McGrath Peaker
161,Southern California Edison Company,Other Production
161,Southern California Edison Company, Santa Catalina Island
161,Southern California Edison Company,   Unit 7 Diesel
161,Southern California Edison Company,   Unit 8 Diesel
161,Southern California Edison Company,   Unit 10 Diesel
161,Southern California Edison Company,   Unit 12 Diesel
161,Southern California Edison Company,   Unit 14 Diesel
161,Southern California Edison Company,   Unit 15 Diesel
161,Southern California Edison Company,   TOTAL
161,Southern California Edison Company,Hydro
161,Southern California Edison Company, Kaweah No.1
161,Southern California Edison Company, Kaweah No.2
161,Southern California Edison Company, Kaweah No.3
161,Southern California Edison Company,  Borel
161,Southern California Edison Company,  Santa Ana No.1
161,Southern California Edison Company,  Santa Ana No.3
161,Southern California Edison Company,  Lower Tule
161,Southern California Edison Company, Mill Creek No.1
161,Southern California Edison Company,  Mill Creek No.2 & 3
161,Southern California Edison Company,  Lytle Creek
161,Southern California Edison Company, Fontana
161,Southern California Edison Company, Sierra
161,Southern California Edison Company, Ontario No.1
161,Southern California Edison Company, Ontario No.2
161,Southern California Edison Company, Mammoth Pool
161,Southern California Edison Company,  (Fish Water Unit)
161,Southern California Edison Company,  Big Creek No.4 (Dam 7)
161,Southern California Edison Company,  Bishop Creek No. 2
161,Southern California Edison Company,  Bishop Creek No. 3
161,Southern California Edison Company,  Bishop Creek No. 4
161,Southern California Edison Company,  Bishop Creek No. 5
161,Southern California Edison Company,  Bishop Creek No. 6
161,Southern California Edison Company,  Rush Creek
161,Southern California Edison Company,  San Gorgonio No. 1 & 2
161,Southern California Edison Company,  Lundy
161,Southern California Edison Company,Residual and Other Costs
161,Southern California Edison Company,Manufactured Gas Plant Remediation Project
161,Southern California Edison Company,Proj Dvlpmnt Div Solar Photovoltaic Project:
161,Southern California Edison Company,     Fontana
161,Southern California Edison Company,     Chino
161,Southern California Edison Company,   Micro-turbines
161,Southern California Edison Company,Bishop Creek No. 2
161,Southern California Edison Company,Bishop Creek No. 3
161,Southern California Edison Company,Bishop Creek No. 4
161,Southern California Edison Company,Bishop Creek No. 5
161,Southern California Edison Company,Bishop Creek No. 6
161,Southern California Edison Company,Rush Creek
161,Southern California Edison Company,San Gorgonio No. 1 & 2
161,Southern California Edison Company,Lundy
161,Southern California Edison Company,Solar Photovoltaic
161,Southern California Edison Company,Etiwanda
161,Southern California Edison Company,Chino
161,Southern California Edison Company,Rialto3-SOL
161,Southern California Edison Company,SC-Ontar6-SOL
161,Southern California Edison Company,SC-Ontar8-SOL
161,Southern California Edison Company,SC-Ontar9-SOL
161,Southern California Edison Company,SC-Ontar12-SOL
161,Southern California Edison Company,SC-REDLND22-SO
161,Southern California Edison Company,Not in Commercial Operation
161,Southern California Edison Company,Abandoned Projects
161,Southern California Edison Company,One time contract termination
161,Southern California Edison Company,Total solar photovoltaic
161,Southern California Edison Company,  Santa Ana No.1 & 2
161,Southern California Edison Company,Power Production - Peaker Solar
161,Southern California Edison Company,Total Hydro:
161,Southern California Edison Company,Other:
161,Southern California Edison Company,SC-REDLND5-SOL
161,Southern California Edison Company,SC-REDLND7-SOL
161,Southern California Edison Company,Generation Planning and Strategy
161,Southern California Edison Company,    Oerating Expense
161,Southern California Edison Company,Toxic Waster
161,Southern California Edison Company,SC-REDLND18-SO
161,Southern California Edison Company,Total solar photovoltaic:
161,Southern California Edison Company,VESTAL 42
161,Southern California Edison Company,UC Santa Barbara Fuel Cell
161,Southern California Edison Company,CS San Bernardino Fuel Cell
161,Southern California Edison Company,   Micro-Turbines
161,Southern California Edison Company,SC-ETWIND10-SOL
161,Southern California Edison Company,SC-ETWIND15-SOL
161,Southern California Edison Company,SC-ETWIND18-SOL
161,Southern California Edison Company,SC-REDLND22-SOL
161,Southern California Edison Company,Waste Water Removal Cost
161,Southern California Edison Company,SC-ETWIND23-SOL
161,Southern California Edison Company,  Mill Creek No. 2 & 3
161,Southern California Edison Company,Demand Response and Grid Reliability
161,Southern California Edison Company,TOTAL SOLAR VOLTAIC
161,Southern California Edison Company,Environmental Safety Services
161,Southern California Edison Company, Santa Ana No.1 & 2
161,Southern California Edison Company, Santa Ana No.3
161,Southern California Edison Company, Lower Tule
161,Southern California Edison Company, Mill Creek No. 2 & 3
161,Southern California Edison Company, Lytle Creek
161,Southern California Edison Company,SC-CHINO-SOL
161,Southern California Edison Company,SC-RIALTO3-SOL
161,Southern California Edison Company,SC-ONTAR6-SOL
161,Southern California Edison Company,SC-ONTAR8-SOL
161,Southern California Edison Company,SC-ONTAR9-SOL
161,Southern California Edison Company,SC-REDLND11-SOL
161,Southern California Edison Company,SC-ONTAR12-SOL
161,Southern California Edison Company,SC-REDLND13-SOL
161,Southern California Edison Company,SC-REDLND16-SOL
161,Southern California Edison Company,SC-ETWIND17-SOL
161,Southern California Edison Company,SC-ETWIND26-SOL
161,Southern California Edison Company,SC-ETWIND27-SOL
161,Southern California Edison Company,SC-VISTA28-SOL
161,Southern California Edison Company,SC-ONTAR32-SOL
161,Southern California Edison Company,SC-ONTAR33-SOL
161,Southern California Edison Company,SC-VESTAL42-SOL
161,Southern California Edison Company,SC-VALLY44-SOL
161,Southern California Edison Company,SC-REDLND48-SOL
161,Southern California Edison Company,Big Creek No. 1
161,Southern California Edison Company,Big Creek No. 2
161,Southern California Edison Company,Big Creek No. 2A
161,Southern California Edison Company,Big Creek No. 3
161,Southern California Edison Company,Big Creek No. 4
161,Southern California Edison Company,Big Creek No. 8
161,Southern California Edison Company,Portal Power Plant
161,Southern California Edison Company,Kern River No. 1
161,Southern California Edison Company,Kern River No. 3
161,Southern California Edison Company,Mammoth Pool
161,Southern California Edison Company,Poole Plant
161,Southern California Edison Company,Big Crk Wtr Coll Fac
161,Southern California Edison Company,Poole Res Fac
161,Southern California Edison Company,Rush Crk Res Fac
161,Southern California Edison Company,Bishop Plt Res Fac
161,Southern California Edison Company,Other Costs
161,Southern California Edison Company,Borel
161,Southern California Edison Company,All Facilities
161,Southern California Edison Company,Poole Plant Res Fac
161,Southern California Edison Company,Rush Creek Res Fac
161,Southern California Edison Company,Bishop Plnt Res Fac
161,Southern California Edison Company,Big Crk Wtr Col Fac
161,Southern California Edison Company,Eastwood
162,SOUTHERN ELECTRIC GENERATING COMPANY,ERNEST  C. GASTON
162,SOUTHERN ELECTRIC GENERATING COMPANY,ERNEST C. GASTON
162,SOUTHERN ELECTRIC GENERATING COMPANY,ERNEST C GASTON
162,SOUTHERN ELECTRIC GENERATING COMPANY,Ernest C. Gaston
163,Southern Indiana Gas and Electric Company,A.B. Brown Station
163,Southern Indiana Gas and Electric Company,F.B. Culley Station
163,Southern Indiana Gas and Electric Company,Warrick Unit #4
163,Southern Indiana Gas and Electric Company,A.B. Brown Turbine 3
163,Southern Indiana Gas and Electric Company,Northeast Turbines
163,Southern Indiana Gas and Electric Company,Broadway 1
163,Southern Indiana Gas and Electric Company,Broadway 2
163,Southern Indiana Gas and Electric Company,AB Brown Turbine 4
163,Southern Indiana Gas and Electric Company,F.B.Culley Station
163,Southern Indiana Gas and Electric Company,Blackfoot Landfill Gas Generation Facility
164,Southwestern Electric Power Company,Arsenal Hill
164,Southwestern Electric Power Company,Lieberman
164,Southwestern Electric Power Company,Knox Lee
164,Southwestern Electric Power Company,Lone Star
164,Southwestern Electric Power Company,Wilkes
164,Southwestern Electric Power Company,Welsh
164,Southwestern Electric Power Company,*Flint Creek (1)
164,Southwestern Electric Power Company,*Pirkey (2)
164,Southwestern Electric Power Company,*Dolet Hills (3)
164,Southwestern Electric Power Company,Harry D Mattison
164,Southwestern Electric Power Company,Turk (4)
166,Southwestern Public Service Company,Celanese I
166,Southwestern Public Service Company,Celanese II
166,Southwestern Public Service Company,Riverview
166,Southwestern Public Service Company,Plant X
166,Southwestern Public Service Company,Tolk Station
166,Southwestern Public Service Company,Jones Station
166,Southwestern Public Service Company,Moore County
166,Southwestern Public Service Company,Nichols Station
166,Southwestern Public Service Company,Harrington Station
166,Southwestern Public Service Company,Carlsbad Gas
166,Southwestern Public Service Company,Cunningham Steam
166,Southwestern Public Service Company,Maddox Steam
166,Southwestern Public Service Company,Maddox Gas
166,Southwestern Public Service Company,Cunningham Gas Turbs
166,Southwestern Public Service Company,Tucumcari Gas
166,Southwestern Public Service Company,Jones Gas
166,Southwestern Public Service Company,Quay County
168,Susquehanna Electric Company,CONOWINGO
169,"System Energy Resources, Inc.",Grand Gulf Unit 1
169,"System Energy Resources, Inc.",Grand Gulf  Unit 1
169,"System Energy Resources, Inc.",Grand Gulf
170,Tampa Electric Company,Big Bend
170,Tampa Electric Company,Phillips
170,Tampa Electric Company,Bayside
170,Tampa Electric Company,Polk - Unit 1
170,Tampa Electric Company,Polk Units 2 & 3
170,Tampa Electric Company,Polk Units 4 & 5
170,Tampa Electric Company,Big Bend 1 - 4
170,Tampa Electric Company,Big Bend CT 4
170,Tampa Electric Company,Bayside Units 1 & 2
170,Tampa Electric Company,Bayside Units 3 - 6
170,Tampa Electric Company,Polk Unit 1
170,Tampa Electric Company,Partnership Station
170,Tampa Electric Company,TIA Solar
171,Alcoa Power Generating Inc.,Units 1 - 3
171,Alcoa Power Generating Inc.,Unit 4
171,Alcoa Power Generating Inc.,Not Applicable
171,Alcoa Power Generating Inc.,N/A
171,Alcoa Power Generating Inc.,None
171,Alcoa Power Generating Inc.,Santeelah (Tapoco)
171,Alcoa Power Generating Inc.,Cheoah (Tapoco)
171,Alcoa Power Generating Inc.,Calderwood (Tapoco)
171,Alcoa Power Generating Inc.,Chilhowee (Tapoco)
171,Alcoa Power Generating Inc.,High Rock (Yadkin)
171,Alcoa Power Generating Inc.,Tuckertown (Yadkin)
171,Alcoa Power Generating Inc.,Narrows (Yadkin)
171,Alcoa Power Generating Inc.,Falls (Yadkin)
175,"Toledo Edison Company, The",Beaver Valley
175,"Toledo Edison Company, The",Davis-Besse
175,"Toledo Edison Company, The",Perry
175,"Toledo Edison Company, The",Mansfield
175,"Toledo Edison Company, The",Unseg Nuclear Chgs
175,"Toledo Edison Company, The",Unseg Nuclear Chrgs
176,Tucson Electric Power Company,Sundt
176,Tucson Electric Power Company,Springerville
176,Tucson Electric Power Company,Four Corners
176,Tucson Electric Power Company,San Juan
176,Tucson Electric Power Company,Navajo
176,Tucson Electric Power Company,DeMoss Petrie
176,Tucson Electric Power Company,North Loop
176,Tucson Electric Power Company,Luna
176,Tucson Electric Power Company,Demoss Petrie
176,Tucson Electric Power Company,Sundt (Gas)
176,Tucson Electric Power Company,Gila River
176,Tucson Electric Power Company,NA
177,UNION ELECTRIC COMPANY,Labadie
177,UNION ELECTRIC COMPANY,Sioux
177,UNION ELECTRIC COMPANY,Rush Island
177,UNION ELECTRIC COMPANY,Meramec
177,UNION ELECTRIC COMPANY,Peno Creek C.T.
177,UNION ELECTRIC COMPANY,Callaway
177,UNION ELECTRIC COMPANY,Venice C.T.
177,UNION ELECTRIC COMPANY,Kirksville C.T.
177,UNION ELECTRIC COMPANY,Fairgrounds C.T.
177,UNION ELECTRIC COMPANY,Viaduct C.T.
177,UNION ELECTRIC COMPANY,Moberly C.T.
177,UNION ELECTRIC COMPANY,Mexico C.T.
177,UNION ELECTRIC COMPANY,Howard Bend C.T.
177,UNION ELECTRIC COMPANY,Meramec C.T.
177,UNION ELECTRIC COMPANY,Moreau C.T.
177,UNION ELECTRIC COMPANY,Kinmundy
177,UNION ELECTRIC COMPANY,Pickneyville
177,UNION ELECTRIC COMPANY,Audrain CTG
177,UNION ELECTRIC COMPANY,Goose Creek CTG
177,UNION ELECTRIC COMPANY,Raccoon Creek CTG
177,UNION ELECTRIC COMPANY,Venice
177,UNION ELECTRIC COMPANY,Maryland Heights LF
177,UNION ELECTRIC COMPANY,None
177,UNION ELECTRIC COMPANY,Other:
177,UNION ELECTRIC COMPANY,Solar Photovoltaic
177,UNION ELECTRIC COMPANY,O'Fallon Renewable Energy Center
177,UNION ELECTRIC COMPANY,Osage
177,UNION ELECTRIC COMPANY,Keokuk
177,UNION ELECTRIC COMPANY,Taum Sauk
178,"Duke Energy Kentucky, Inc.",NA
178,"Duke Energy Kentucky, Inc.",East Bend
178,"Duke Energy Kentucky, Inc.",Miami Fort 6
178,"Duke Energy Kentucky, Inc.",Woodsdale GT
178,"Duke Energy Kentucky, Inc.",East Bend DE KY
178,"Duke Energy Kentucky, Inc.",EAST BEND
178,"Duke Energy Kentucky, Inc.",MIAMI FORT 6
178,"Duke Energy Kentucky, Inc.",WOODSDALE GT
178,"Duke Energy Kentucky, Inc.",None
178,"Duke Energy Kentucky, Inc.",N/A
178,"Duke Energy Kentucky, Inc.",none
180,UNITIL Power Corp.,None
181,Upper Peninsula Power Company,Portage
181,Upper Peninsula Power Company,Gladstone
181,Upper Peninsula Power Company,STEAM:
181,Upper Peninsula Power Company,Warden Station
181,Upper Peninsula Power Company,HYDRO:
181,Upper Peninsula Power Company,Prickett
181,Upper Peninsula Power Company,Hoist*
181,Upper Peninsula Power Company,McClure
181,Upper Peninsula Power Company,AuTrain
181,Upper Peninsula Power Company,Cataract
181,Upper Peninsula Power Company,* Includes Silver Lake
181,Upper Peninsula Power Company,Cataract ** Sold February 2011
181,Upper Peninsula Power Company,Victoria
181,Upper Peninsula Power Company,NONE
181,Upper Peninsula Power Company,None
182,"Aquila, Inc.",Sibley
182,"Aquila, Inc.",Ralph Green
182,"Aquila, Inc.",Jeffrey Energy Cntr
182,"Aquila, Inc.",KCI
182,"Aquila, Inc.",Greenwood
182,"Aquila, Inc.",Nevada
182,"Aquila, Inc.",Pueblo Airport
182,"Aquila, Inc.",W. N. Clark
182,"Aquila, Inc.",Pueblo
182,"Aquila, Inc.",Rocky Ford
182,"Aquila, Inc.",Clifton
182,"Aquila, Inc.",Judson Large
182,"Aquila, Inc.",A. Mullergren
182,"Aquila, Inc.",Cimarron River
182,"Aquila, Inc.",Cimmarron River
182,"Aquila, Inc.",Iatan
182,"Aquila, Inc.",Lake Road
182,"Aquila, Inc.",South Harper
182,"Aquila, Inc.",Cross Road
182,"Aquila, Inc.",Jeffrey Ener Ctr 8%
182,"Aquila, Inc.",Crossroads
182,"Aquila, Inc.",Iatan (18%)
182,"Aquila, Inc.",Iatan 1 (18%)
182,"Aquila, Inc.",Iatan 2 (18%)
182,"Aquila, Inc.",St. Joe Landfill
182,"Aquila, Inc.",Westar Wind Turbines  Note 1
182,"Aquila, Inc.",   Other General Ops. Supervision & Engineering
182,"Aquila, Inc.",   Other General Maint. Supervision & Engin.
182,"Aquila, Inc.",Westar Wind Turbines    Note 1
182,"Aquila, Inc.",   Other General Ops Supervision & Engineering
182,"Aquila, Inc.",   Other Gen Maint. Supervision & Engineering
182,"Aquila, Inc.",Westar Wind Turbines
182,"Aquila, Inc.",None
182,"Aquila, Inc.",Not Applicable
186,VIRGINIA ELECTRIC AND POWER COMPANY,Altavista
186,VIRGINIA ELECTRIC AND POWER COMPANY,Bellemeade
186,VIRGINIA ELECTRIC AND POWER COMPANY,Bremo Bluff
186,VIRGINIA ELECTRIC AND POWER COMPANY,Chesapeake
186,VIRGINIA ELECTRIC AND POWER COMPANY,Chesterfield
186,VIRGINIA ELECTRIC AND POWER COMPANY,Clover
186,VIRGINIA ELECTRIC AND POWER COMPANY,Darbytown
186,VIRGINIA ELECTRIC AND POWER COMPANY,Gordonsville
186,VIRGINIA ELECTRIC AND POWER COMPANY,Gravel Neck
186,VIRGINIA ELECTRIC AND POWER COMPANY,Ladysmith
186,VIRGINIA ELECTRIC AND POWER COMPANY,Mecklenburg
186,VIRGINIA ELECTRIC AND POWER COMPANY,Mount Storm
186,VIRGINIA ELECTRIC AND POWER COMPANY,North Anna
186,VIRGINIA ELECTRIC AND POWER COMPANY,North Branch
186,VIRGINIA ELECTRIC AND POWER COMPANY,Possum Point
186,VIRGINIA ELECTRIC AND POWER COMPANY,Remington
186,VIRGINIA ELECTRIC AND POWER COMPANY,Southampton
186,VIRGINIA ELECTRIC AND POWER COMPANY,Surry
186,VIRGINIA ELECTRIC AND POWER COMPANY,Yorktown
186,VIRGINIA ELECTRIC AND POWER COMPANY,Possum Point Com Cyc
186,VIRGINIA ELECTRIC AND POWER COMPANY,Northern Neck
186,VIRGINIA ELECTRIC AND POWER COMPANY,Low Moor
186,VIRGINIA ELECTRIC AND POWER COMPANY,Kitty Hawk
186,VIRGINIA ELECTRIC AND POWER COMPANY,Mount Storm CT
186,VIRGINIA ELECTRIC AND POWER COMPANY,Possum Point CT
186,VIRGINIA ELECTRIC AND POWER COMPANY,Hopewell
186,VIRGINIA ELECTRIC AND POWER COMPANY,Pittsysvania
186,VIRGINIA ELECTRIC AND POWER COMPANY,Elizabeth River CT
186,VIRGINIA ELECTRIC AND POWER COMPANY,Chesterfield Com Cyc
186,VIRGINIA ELECTRIC AND POWER COMPANY,Pittsylvania
186,VIRGINIA ELECTRIC AND POWER COMPANY,ROSEMARY
186,VIRGINIA ELECTRIC AND POWER COMPANY,Polyester
186,VIRGINIA ELECTRIC AND POWER COMPANY,Rosemary
186,VIRGINIA ELECTRIC AND POWER COMPANY,Bear Garden
186,VIRGINIA ELECTRIC AND POWER COMPANY,Virginia City
186,VIRGINIA ELECTRIC AND POWER COMPANY,Warren
186,VIRGINIA ELECTRIC AND POWER COMPANY,Morgans Corner
186,VIRGINIA ELECTRIC AND POWER COMPANY,Hydro Plants:
186,VIRGINIA ELECTRIC AND POWER COMPANY,Cushaw
186,VIRGINIA ELECTRIC AND POWER COMPANY,Solar Plants:
186,VIRGINIA ELECTRIC AND POWER COMPANY,Canon - IRT Solar
186,VIRGINIA ELECTRIC AND POWER COMPANY,Roanoke Rapids
186,VIRGINIA ELECTRIC AND POWER COMPANY,Gaston
186,VIRGINIA ELECTRIC AND POWER COMPANY,Bath County
187,Avista Corporation,Coyote Springs 2
187,Avista Corporation,Spokane N.E.
187,Avista Corporation,Kettle Falls
187,Avista Corporation,Colstrip
187,Avista Corporation,Rathdrum
187,Avista Corporation,Boulder Park
187,Avista Corporation,Kettle Falls CT
187,Avista Corporation,Monroe Street
187,Avista Corporation,Upper Falls
187,Avista Corporation,Cabinet Gorge
187,Avista Corporation,Noxon Rapids
187,Avista Corporation,Long Lake
187,Avista Corporation,NIne Mile Falls
187,Avista Corporation,Post Falls
187,Avista Corporation,Little Falls
187,Avista Corporation,Nine Mile Falls
189,AEP Texas North Company,Lake Pauline
189,AEP Texas North Company,Fort Phantom
189,AEP Texas North Company,Rio Pecos
189,AEP Texas North Company,Oklaunion
189,AEP Texas North Company,San Angelo
189,AEP Texas North Company,Paint Creek
189,AEP Texas North Company,Oak Creek
189,AEP Texas North Company,Gas Turbine:
189,AEP Texas North Company,Fort Stockton*
189,AEP Texas North Company,Internal Combustion:
189,AEP Texas North Company,Presidio*
189,AEP Texas North Company,Vernon*
189,AEP Texas North Company,Steam:
189,AEP Texas North Company,Abilene*
189,AEP Texas North Company,"* Inactivated Plants, no longer in service -"
189,AEP Texas North Company,all remaining net book value of non-depreciable
189,AEP Texas North Company,"property was transferred to account 121,"
189,AEP Texas North Company,"Nonutility Property and account 122,"
189,AEP Texas North Company,Accumulated Provision for Depreciation
