report_year,respondent_id,record_number,plant_name,nice_plant_name,kind_of_plant,ferc_license,yr_constructed,capacity_rating,net_demand,net_generation,plant_cost,plant_cost_mw,operation,expns_fuel,expns_maint,kind_of_fuel,fuel_cost
2010,134,10,Fountain Green,#N/A,hydro,#N/A,1922,0.16,0.1,646000,597630,3735188,32978,0,7685,Water,0
2010,134,11,Granite,,hydro,,1896,2,1.2,6403000,5237598,2618799,130753,0,42754,Water,0
2010,134,12,Gunlock,#N/A,hydro,#N/A,1917,0.75,0.5,1527000,672853,897137,42609,0,26682,Water,0
2010,134,13,Last Chance,#N/A,hydro,#N/A,1983,1.73,1.3,3232000,2802615,1620009,126034,0,30259,Water,0
2010,134,14,Paris,#N/A,hydro,#N/A,1910,0.72,0.7,2275000,416673,578713,58114,0,39669,Water,0
2010,134,15,Pioneer                              2722,Pioneer,hydro,2722,1897,5,4,15484000,10807561,2161512,393203,0,113444,Water,0
2010,134,16,Powerdale                         2659,Powerdale,hydro,2659,1923,6,0,0,122396,20399,74593,0,7778,Water,0
2010,134,17,Prospect No. 1                   2630,Prospect No. 1,hydro,2630,1912,3.76,4.6,22455000,1731817,460590,171988,0,26648,Water,0
2010,134,18,Prospect No. 3                   2337,Prospect No. 3,hydro,2337,1932,7.2,7.7,35330000,7001153,972382,398584,0,299515,Water,0
2010,134,19,Prospect No. 4                   2630,Prospect No 4,hydro,2630,1944,1,0.9,3917000,1596217,1596217,73051,0,21065,Water,0
2010,134,20,Sand Cove,#N/A,hydro,#N/A,1926,0.8,0.5,1542000,933993,1167491,43449,0,18605,Water,0
2010,134,21,Snake Creek,,hydro,,1910,1.18,0.9,3079000,992623,841206,108396,0,23818,Water,0
2010,134,22,Stairs                                   597,Stairs,hydro,597,1895,1,1.2,5587000,1607647,1607647,117470,0,40962,Water,0
2010,134,23,St. Anthony                        2381,St. Anthony,hydro,2381,1915,0.5,0,0,1337279,2674558,26946,0,2453,Water,0
2010,134,24,Veyo,#N/A,hydro,#N/A,1920,0.5,0.3,1130000,875122,1750244,47377,0,160866,Water,0
2010,134,25,Viva Naughton,#N/A,hydro,#N/A,1986,0.74,0.6,1440000,1194486,1614170,42492,0,52594,Water,0
2010,134,26,Wallowa Falls                      308,Wallowa Falls,hydro,308,1921,1.1,1,7925000,2833031,2575483,25876,0,40600,Water,0
2010,134,27,Weber                                1744,Weber,hydro,1744,1911,3.85,2,15316000,2848017,739745,239831,0,48364,Water,0
2010,134,28,West Side                          2082,West Side,hydro,2082,1908,0.6,0.6,288000,468574,780957,44142,0,18192,Water,0
2010,134,29,Keno Regulating Dam        2082,Keno Regulating Dam,hydro,2082,,0,0,0,7500010,0,14745,0,3605,,0
2010,134,30,Upper Klamath Lake          2082,Upper Klamath Lake,hydro,2082,,0,0,0,3847005,0,318425,0,27325,,0
2010,134,31,North Umpqua                   1927,North Umpqua,hydro,1927,,0,0,0,15446611,0,0,0,0,,0
2010,134,33,Pumping Plant:,,,,,0,0,0,0,0,0,0,0,,0
2010,134,34,Lifton,,pumped_hydro,,1917,-4.5,-3,-2784000,19198557,-4266346,312143,0,73794,Water,0
2010,134,36,Wind:,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,134,37,Dunlap Ranch I,#N/A,#N/A,#N/A,2010,111,111,102429000,238882767,2152097,583645,0,1996,Wind,0
2010,134,38,Foote Creek,#N/A,#N/A,#N/A,1999,32.62,32.6,93145000,37037356,1135419,1919055,0,0,Wind,0
2010,134,39,Glenrock,#N/A,#N/A,#N/A,2008,99,103,287941000,199905929,2019252,1494484,0,316402,Wind,0
2010,134,40,Glenrock III,#N/A,#N/A,#N/A,2009,39,38,99967000,87185602,2235528,365258,0,120223,Wind,0
2010,134,41,Rolling Hills,#N/A,#N/A,#N/A,2009,99,99,252669000,201242950,2032757,1043021,0,305182,Wind,0
2010,134,42,Goodnoe Hills,#N/A,#N/A,#N/A,2008,94,95,212268000,180512024,1920341,2142887,0,487584,Wind,0
2010,134,43,Leaning Juniper 1,#N/A,#N/A,#N/A,2006,100.5,102,223558000,174536399,1736681,2526331,0,45278,Wind,0
2010,134,44,Marengo,#N/A,#N/A,#N/A,2007,140.4,137,330943000,237368036,1690656,5295498,0,49266,Wind,0
2010,134,45,Marengo II,#N/A,#N/A,#N/A,2008,70.2,68,165475000,128127213,1825174,1386749,0,24633,Wind,0
2010,134,46,Seven Mile Hill,#N/A,#N/A,#N/A,2008,99,102,324123000,199246447,2012590,1877605,0,168426,Wind,0
2010,134,47,Seven Mile Hill II,#N/A,#N/A,#N/A,2008,19.5,19,67722000,41819719,2144601,353524,0,34025,Wind,0
2010,134,48,High Plains,#N/A,#N/A,#N/A,2009,99,98,257349000,219300133,2215153,914989,0,1471333,Wind,0
2010,134,49,McFadden Ridge I,#N/A,#N/A,#N/A,2009,28.5,29.7,77366000,56796654,1992865,254778,0,408712,Wind,0
2010,141,1,Maclaren,,internal_combustion,,1999,0.5,0.4,5,104631,209263,0,1558,5329,diesel-low s,1779
2010,141,2,Oregon Military Dept/A.F.R.C,,internal_combustion,,2001,1.6,1.6,49,164147,102592,0,12494,12045,diesel-low s or gas,1607
2010,141,3,US Bank Corp Columbia Center,,internal_combustion,,2001,6.4,6.2,356,488059,76259,0,35634,49785,diesel-low s,1614
2010,141,4,Providence Business Center,,internal_combustion,,2004,2,1.8,27,385944,192972,0,5598,6043,diesel-low s,1679
2010,141,5,Portland State University,,internal_combustion,,2004,2.8,2.8,47,261732,93476,0,10015,16748,diesel-low s,1721
2010,141,6,Oregon Military Joint Forces HQ,#N/A,internal_combustion,#N/A,2005,1.6,1.6,50,191440,119650,0,3179,13944,diesel-low s,1471
2010,141,7,Stimson Lumber,#N/A,internal_combustion,#N/A,2005,0.57,0.5,6,160253,283634,0,1688,4928,diesel-low s,1743
2010,141,8,FORTIX (ViaWest),#N/A,#N/A,#N/A,2005,1,0.9,2,88337,88337,0,730,43493,diesel-low s,1307
2010,141,9,Skyline,#N/A,internal_combustion,#N/A,2005,2,1.8,27,201526,100763,0,7956,21925,diesel-low s,1614
2010,141,10,Tri-Quint,#N/A,internal_combustion,#N/A,2005,0.6,0.5,7,109968,183279,0,1548,3657,diesel-low s,1686
2010,141,11,NCCWC- Filter Plant,#N/A,internal_combustion,#N/A,2005,2,1.8,32,122958,61479,0,4321,6380,diesel-low s,1729
2010,141,12,PCC Structurals,#N/A,internal_combustion,#N/A,2005,1,0.9,11,114803,114803,0,2806,3832,diesel-low s,1779
2010,141,13,Providence Portland Medical Center,#N/A,internal_combustion,#N/A,2005,6,5.4,317,257579,42930,0,27699,25532,diesel-low s,1664
2010,141,14,Salem Hospital,#N/A,#N/A,#N/A,2006,4,3.6,167,188494,47124,0,26254,19554,diesel-low s,1721
2010,141,15,Sunrise Water Authority Pump Station,#N/A,#N/A,#N/A,2006,1.25,1.1,16,88886,71108,0,3421,10447,diesel-low s,1707
2010,141,16,Providence Newberg Hospital,#N/A,#N/A,#N/A,2006,1.5,1.4,54,156833,104555,0,6713,10356,diesel-low s,1764
2010,141,17,Sungard DSG,#N/A,#N/A,#N/A,2006,2,1.8,28,331845,165922,0,5132,7545,diesel-low s,1857
2010,141,18,Kaiser Sunnyside Hospital,#N/A,#N/A,#N/A,2007,4.5,4,188,352752,78389,0,7259,16120,diesel-low s,1471
2010,141,19,Newberg Waste Water Treatment Plant,#N/A,#N/A,#N/A,2008,2,1.8,31,152739,76369,0,2917,11270,diesel-low s,1679
2010,141,20,Xerox Corp,#N/A,#N/A,#N/A,2007,4,3.6,119,380259,95065,0,10848,9884,diesel-low s,1657
2010,141,21,Newberg Water Treatment Plant,#N/A,#N/A,#N/A,2007,1,0.9,7,77947,77947,0,4559,8900,diesel-low s,1771
2010,141,22,Solaicx,#N/A,#N/A,#N/A,2008,1,0.9,9,62963,62963,0,2288,5439,diesel-low s,1607
2010,141,23,Solar World,#N/A,#N/A,#N/A,2008,3,2.7,89,219916,73305,0,1216,12949,diesel-low s,1836
2010,141,24,Oregon Dept of Admin Serv - Data Center,#N/A,#N/A,#N/A,2010,2,1.8,35,277187,138594,0,2903,18156,diesel-low s,1586
2010,141,25,Sanyo,#N/A,#N/A,#N/A,2010,1,0.9,6,43056,43056,0,0,1781,diesel-low s,0
2010,141,26,Sysco Foods,#N/A,#N/A,#N/A,2010,2,1.8,0,141709,70854,0,12177,1868,diesel-low s,1614
2010,141,27,Total,,,,,0,0,0,5125963,0,0,200913,347910,,0
2010,144,1,WABASH RIVER PEAKING UNITS,,internal_combustion,,1967,8,9,469000,764844,95606,0,76368,5260,Oil,1588
2010,145,1,Hydro:,,,,,0,0,0,0,0,0,0,0,,0
2010,145,2,   Ames FERC No. 400,#N/A,#N/A,#N/A,1906,4,3,12522000,8675971,2168993,189389,0,145478,Hydro,0
2010,145,3,   Georgetown FERC No. 2187,#N/A,#N/A,#N/A,1893,2,1,4224000,5840667,2920334,10399,0,41288,Hydro,0
2010,145,4,   Palisade,#N/A,#N/A,#N/A,1932,3,0,13280000,0,0,234888,0,208134,Hydro,0
2010,145,5,   Salida FERC No. 2275,#N/A,#N/A,#N/A,1905,1,2,2188000,2296232,2296232,82746,0,158871,Hydro,0
2010,145,6,   Tacoma FERC No. 400,#N/A,#N/A,#N/A,1905,9,3,16256000,7507168,834130,394475,0,404526,Hydro,0
2010,145,8,Wind Turbine:,,,,,0,0,0,0,0,0,0,0,,0
2010,145,9,   Ponnequin,#N/A,#N/A,#N/A,1999,27,0,49028000,32532988,1204925,174346,0,1699408,Wind,0
2010,145,11,Diesel:,,,,,0,0,0,0,0,0,0,0,,0
2010,145,12,   Cherokee,#N/A,#N/A,#N/A,1967,6,0,0,194253,32376,0,0,0,Diesel,0
2010,146,1,HYDRO:,,,,,0,0,0,0,0,0,0,0,,0
2010,146,2,Ayers Island    #2456,#N/A,#N/A,#N/A,1925,8.4,8.9,44438693,5018469,563873,281104,0,353833,,0
2010,146,3,Canaan            #7528,#N/A,#N/A,#N/A,1928,1.1,1.1,7083416,3047452,2770411,245895,0,247683,,0
2010,146,4,Eastman Falls  #2457,#N/A,#N/A,#N/A,1912,6.4,5.8,25287632,9211093,1588119,138769,0,214161,,0
2010,146,5,Gorham           #2288,#N/A,#N/A,#N/A,1909,2.2,1.9,11586102,2002184,1053781,160444,0,286097,,0
2010,146,6,Hooksett         #1913,#N/A,#N/A,#N/A,1927,1.6,1.8,6916330,1978221,1099012,53371,0,168212,,0
2010,146,7,Jackman,#N/A,#N/A,#N/A,1925,3.2,3.5,8760223,5985716,1710205,59111,0,647712,,0
2010,147,1,NONE,,,,,0,0,0,0,0,0,0,0,,0
2010,148,1,Internal Conbustion:,,,,,0,0,0,0,0,0,0,0,,0
2010,148,3,Tulsa Diesel,,internal_combustion,,1967,8.25,0,0,678776,82276,0,25583,0,Oil,1436
2010,148,4,Riverside Diesel,,internal_combustion,,1976,2.75,0,0,523202,190255,0,6548,0,Oil,1130
2010,148,5,Northeastern 1&2 Diesel,,internal_combustion,,1968,2.75,0,0,358519,130371,0,807,0,Oil,604
2010,148,6,Northeastern 3&4 Diesel,,internal_combustion,,1980,1.2,0,0,437950,364958,0,2965,0,Oil,1251
2010,148,7,Weleetka Diesel,,internal_combustion,,1963,4,0,0,713878,178298,0,17945,0,Oil,1660
2010,148,8,Comanche Diesel,,internal_combustion,,1962,4,0,0,934346,193830,0,7653,0,Oil,1297
2010,148,9,Southwestern Diesel,,internal_combustion,,1962,2,0,0,279536,139768,0,1250,0,Oil,569
2010,148,14,Note: Operation and Maintenance expenses,,,,,0,0,0,0,0,0,0,0,,0
2010,148,15,are immaterial in nature and are no longer,,,,,0,0,0,0,0,0,0,0,,0
2010,148,16,available for specific diesel unit.,,,,,0,0,0,0,0,0,0,0,,0
2010,149,1,Segment 1a- PSE&G Owned Sites,#N/A,#N/A,#N/A,2010,9.2,0,420,43783340,0,0,0,0,solar,0
2010,149,2,Segment 1b - 3rd-Party Owned Sites,#N/A,#N/A,#N/A,2010,1.7,0,5,8301476,0,0,0,0,solar,0
2010,149,3,Segment 1c - UEZ,#N/A,#N/A,#N/A,2010,2.4,0,725,13723851,0,0,0,0,solar,0
2010,149,4,Segment 2 - Pole Tops,#N/A,#N/A,#N/A,2009,14.6,0,17767,108656634,0,0,0,0,solar,0
2010,150,1,INTERNAL COMBUSTION,,,,,0,0,0,0,0,0,0,0,,0
2010,150,2,   Crystal Mountain,,internal_combustion,,1969,2.75,2.7,114,2253846,819580,36054,27596,62501,Diesel,1479
2010,151,1,Rochester Station 2 (A),#N/A,#N/A,#N/A,1960,6.5,8,26095,10185293,1566968,363462,0,115589,Hydro,0
2010,151,3,Rochester Station 26 (B),#N/A,#N/A,#N/A,1952,3,2,8750,3921514,1307171,417343,0,75003,Hydro,0
2010,151,5,Property 3 Riverbed Land,,,,,0,0,0,205505,0,0,0,0,,0
2010,151,6,Property 6 Riverbed land,,,,,0,0,0,122618,0,0,0,0,,0
2010,151,7,Property 23 Riverbed Land,,,,,0,0,0,12000,0,0,0,0,,0
2010,151,8,Property 30 Riverbed Land,,,,,0,0,0,28196,0,0,0,0,,0
2010,151,9,Property 34 Riverbed land,,,,,0,0,0,250000,0,0,0,0,,0
2010,151,12,Notes:,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,151,13,(A) FERC Licensed Project # 2582,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,151,14,(B) FERC Licensed Project # 2584,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,157,1,INTERNAL COMBUSTION:,,,,,0,0,0,0,0,0,0,0,,0
2010,157,2,VALLEY ROAD,,internal_combustion,,1960,6,6,-377,798074,133012,3754,4288,7245,OIL,0
2010,157,3,BRUNSWICK,,internal_combustion,,1960,6,6,-320,806851,134475,3187,7064,6150,OIL,0
2010,157,4,BATTLE MOUNTAIN,,internal_combustion,,1960,8,8,-370,1167758,145970,3685,6183,7111,OIL,0
2010,157,5,GABBS,,internal_combustion,,1969,5.7,5,1746,1051009,184388,17387,24723,33555,OIL,0
2010,157,7,Total Internal Combustion,#N/A,#N/A,#N/A,,25.7,0,679,3823692,597845,28013,42258,54061,,0
2010,157,9,RENEWABLES:,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,157,10,OHM-SOLAR,#N/A,#N/A,#N/A,2008,0.75,0,45,690611,920815,0,0,0,SOLAR,0
2010,157,11,SIERRA PLAZA PV,#N/A,#N/A,#N/A,2007,0.76,0,132,737046,969798,0,0,0,SOLAR,0
2010,157,12,SIERRA PLAZA WIND,#N/A,#N/A,#N/A,2007,0.1,0,1,107617,1076170,0,0,0,WIND,0
2010,157,14,Total Renewables,#N/A,#N/A,#N/A,,1.61,0,178,1535274,2966783,0,0,0,,0
2010,159,1,Hydro-Neal Shoals,Neal Shoals,hydro,2315,,0,0,0,0,0,0,0,0,,0
2010,159,2,   Hydro License,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,159,3,   Project # 2315,#N/A,#N/A,#N/A,1905,4.4,7,19076000,5746469,301,231499,0,230403,,0
2010,161,1,Other Production,,,,,0,0,0,0,0,0,0,0,,0
2010,161,2, Santa Catalina Island,,,,,0,0,0,0,0,0,0,0,,0
2010,161,3,   Unit 7 Diesel,Santa Catalina Island Diesel Unit 7,internal_combustion,,1958,1,0,0,0,0,0,0,0,Diesel,0
2010,161,4,   Unit 8 Diesel,Santa Catalina Island Diesel Unit 8,internal_combustion,,1963,1.5,0,0,0,0,0,0,0,Diesel,0
2010,161,5,   Unit 10 Diesel,Santa Catalina Island Diesel Unit 10,internal_combustion,,1966,1.1,0,0,0,0,0,0,0,Diesel,0
2010,161,6,   Unit 12 Diesel,Santa Catalina Island Diesel Unit 12,internal_combustion,,1976,1.6,0,0,0,0,0,0,0,Diesel,0
2010,161,7,   Unit 14 Diesel,Santa Catalina Island Diesel Unit 14,internal_combustion,,1986,1.4,0,0,0,0,0,0,0,Diesel,0
2010,161,8,   Unit 15 Diesel,Santa Catalina Island Diesel Unit 15,internal_combustion,,1995,2.8,0,0,0,0,0,0,0,Diesel,0
2010,161,9,   TOTAL,,,,,9.4,5,28585506,38722201,4119383,3172406,6334411,2027325,,2078
2010,161,13,Hydro,,,,,0,0,0,0,0,0,0,0,,0
2010,161,14, Kaweah No.1,,hydro,,1929,2.3,2,7903091,5238392,2277562,282402,0,378507,,0
2010,161,15, Kaweah No.2,,hydro,,1929,1.8,2,12555316,3256680,1809267,391980,0,199336,,0
2010,161,16, Kaweah No.3,,hydro,,1913,4.8,5,27855268,4637433,966132,818996,0,278873,,0
2010,161,18,  Santa Ana No.1,,hydro,,1899,3.2,3,6860574,3566791,1114622,268500,0,126919,,0
2010,161,19,  Santa Ana No.3,,hydro,,1999,3.1,3,4985391,21449290,6919126,228278,0,132760,,0
2010,161,20,  Lower Tule,,hydro,,1909,2.5,3,-139555,15634764,6253906,63213,0,140997,,0
2010,161,21, Mill Creek No.1,,hydro,,1893,0.8,1,973287,719429,899286,75702,0,34221,,0
2010,161,22,  Mill Creek No.2 & 3,,hydro,,1903,3.3,3,10960452,1775094,537907,436188,0,129715,,0
2010,161,23,  Lytle Creek,,hydro,,1904,0.5,1,3205700,2178900,4357800,174427,0,84826,,0
2010,161,24, Fontana,,hydro,,1917,3,2,7793259,630023,210008,308733,0,110236,,0
2010,161,25, Sierra,,hydro,,1922,0.5,1,3812852,763000,1526000,162772,0,81405,,0
2010,161,26, Ontario No.1,,hydro,,1902,0.6,1,3402495,1361855,2269758,136603,0,104802,,0
2010,161,27, Ontario No.2,,hydro,,1963,0.3,0,1854114,391058,1303527,98237,0,26620,,0
2010,161,28, Mammoth Pool,,hydro,,,0,0,0,0,0,0,0,0,,0
2010,161,29,  (Fish Water Unit),,hydro,,1960,0.9,0,0,0,0,0,0,0,,0
2010,161,30,  Big Creek No.4 (Dam 7),,hydro,,1951,0.4,0,0,0,0,0,0,0,,0
2010,161,31,  Bishop Creek No. 2,,hydro,,1908,7.3,8,35104782,10634298,1456753,813041,0,237865,,0
2010,161,32,  Bishop Creek No. 3,,hydro,,1913,7.8,8,33056873,5946034,762312,810294,0,217017,,0
2010,161,33,  Bishop Creek No. 4,,hydro,,1905,8,8,50196536,5805052,725632,1346069,0,266901,,0
2010,161,34,  Bishop Creek No. 5,,hydro,,1919,4.5,4,15495688,3889977,864439,423719,0,142868,,0
2010,161,35,  Bishop Creek No. 6,,hydro,,1913,1.6,2,3665654,4580959,2863099,129129,0,73844,,0
2010,161,36,  Rush Creek,,hydro,,1916,13,12,54053879,10136717,779747,1434100,0,241817,,0
2010,161,37,  San Gorgonio No. 1 & 2,,hydro,,1923,2.4,2,0,7102314,2959298,58662,0,29191,,0
2010,161,38,  Lundy,,hydro,,1911,3,3,9190237,5011940,1670647,309986,0,107753,,0
2010,161,41,Manufactured Gas Plant Remediation Project,#N/A,#N/A,#N/A,,0,0,0,0,0,9971053,0,0,,0
2010,161,42,Proj Dvlpmnt Div Solar Photovoltaic Project:,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,161,43,     Fontana,#N/A,#N/A,#N/A,2008,2,2,2815623,12221086,6660543,148577,0,0,,0
2010,161,44,     Chino,#N/A,#N/A,#N/A,2009,1,1,1421119,6351619,6901619,74289,0,0,,0
2010,163,1,Blackfoot Landfill Gas Generation Facility,#N/A,#N/A,#N/A,2009,3.2,3,17088,11585167,0,701201,369789,185061,Landfill Gas,110
2010,170,1,Partnership Station,,,,2001,5.8,0,-59000,6498548,0,0,17516,173647,Gas,1229
2010,181,1,HYDRO:,,,,,0,0,0,0,0,0,0,0,,0
2010,181,2,Prickett,,hydro,,1931,2.2,0,6751450,2708527,0,170946,0,37273,,0
2010,181,3,Hoist*,,hydro,,1925,4.4,0,9635600,17435340,0,504304,0,273334,,0
2010,181,4,McClure,,hydro,,1919,8,0,239954,23541303,0,170124,0,322835,,0
2010,181,5,AuTrain,,hydro,,1910,0.9,0,2873911,0,0,136207,0,86823,,0
2010,181,6,Cataract,,hydro,,1929,2,0,0,7175,0,93676,0,5961,,0
2010,181,9,* Includes Silver Lake,,,,,0,0,0,0,0,0,0,0,,0
2010,182,1,None,,,,,0,0,0,0,0,0,0,0,,0
2010,186,1,Hydro Plants:,,,,,0,0,0,0,0,0,0,0,,0
2010,186,3,Cushaw,,hydro,,1930,7.5,4.3,10096750,6068039,0,100109,0,143807,,0
2010,186,5,North Anna,,hydro,,1987,1,1,2252000,2148987,0,1305889,0,16860,,0
2010,187,1,Kettle Falls CT,,hydro,,2002,7.2,9,3462000,9169338,1273519,165454,193539,31859,Nat Gas,0
2010,190,1,Solar:,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,190,2,Silver Lake - Fixed Tilt Solar,#N/A,#N/A,#N/A,2010,1.8,0,1797000,9482938,0,0,0,0,,0
2010,193,1,    DIESEL PLANT,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,2,Valley Diesel (1),,internal_combustion,,1968,2.8,0,0,0,0,0,14285,0,OIL,0
2010,193,3,HYRDO,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,4,Appleton (2),Appleton,hydro,,1916,1.99,4,13129200,1737799,873266,259056,0,91353,,0
2010,193,5,Way - 1759 (4),Way,hydro,1759,1949,1.8,1.4,2894100,1195635,664242,97377,0,65582,,0
2010,193,6,Michigamme Reservoir - 1759 (4) (5),#N/A,#N/A,#N/A,1941,0,0,0,489212,0,98522,0,125791,,0
2010,193,7,Lower Paint - 2072 (3) (4),#N/A,#N/A,#N/A,1952,0.1,0.1,384500,805365,8053648,66443,0,78073,,0
2010,193,8,Lower Paint Diversion Canal - 2072 (3) (4),#N/A,#N/A,#N/A,1952,0,0,0,0,0,0,0,0,,0
2010,193,9,Twin Falls - 1759 (4),Twin Falls,hydro,1759,1913,6.14,6.2,27386900,4558008,742347,247294,0,213063,,0
2010,193,10,Kingsford - 2131 (4),Kingsford,hydro,2131,1924,7.2,5.9,23651900,3490763,484828,135802,0,314878,,0
2010,193,11,Michigamme Falls - 2073 (4),Michigamme Falls,hydro,2073,1953,9.6,9,22471600,5190962,540725,195329,0,271344,,0
2010,193,12,Hemlock Falls - 2074 (4),Hemlock Falls,hydro,2074,1953,2.8,2.6,4931200,1720594,614498,89246,0,101498,,0
2010,193,13,White Rapids - 2347 (4),#N/A,#N/A,#N/A,1927,8,5,29425400,6908119,863515,189644,0,408134,,0
2010,193,14,Chalk Hills - 2394 (4),Chalk Hills,hydro,2394,1927,7.08,4.8,26279100,4099081,525523,168308,0,447960,,0
2010,193,15,Brule - 2431 (4),Brule,hydro,2431,1919,5.33,3.6,13757800,11380259,2135133,146256,0,159499,,0
2010,193,16,Pine - 2486 (4),Pine,hydro,2486,1922,3.6,4.4,12932800,1641529,453215,118890,0,193097,,0
2010,193,18,STEAM,,,,,0,0,0,0,0,0,0,0,,0
2010,193,19,Milwaukee County (6),Milwaukee County,coal,,1954,11,0,25717000,940843,85531,0,2845043,1375636,COAL AND GAS,0
2010,193,21,WIND,,,,,0,0,0,0,0,0,0,0,,0
2010,193,22,Byron,,wind,,1999,1.3,0,2618173,1588917,1222224,7703,0,60978,,0
2010,193,23,Blue Sky Green Field,#N/A,#N/A,#N/A,2008,145.2,0,326880000,303715883,2091707,897358,0,3492478,,0
2010,193,25,(1) Directly connected to plant auxillary load,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,26,(2) A used 1929 model unit was purchased and,,,,,0,0,0,0,0,0,0,0,,0
2010,193,27,  rebuilt. Rating calculated from 21' head to,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,28,  16' head.,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,29,(3) Cost of plant is not separated,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,30,(4) FERC licensed project number,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,31,(5) Way Plant is operated in conjunction with,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,32,  Michigamme Reservoir,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,33,(6) Milwaukee County is a steam utility plant,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,34,  and the operation costs (column H) reflect,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,35,  an allocation of electric related expenses,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,193,36,  which includes fuel.,#N/A,#N/A,#N/A,,0,0,0,0,0,0,0,0,,0
2010,194,4,Landfill:,,,,,0,0,0,0,0,0,0,0,,0
2010,194,6,Deer Ridge Dairy,,landfill_methane,,2001,0.14,0,547748,259751,1855365,1057,21840,44660,Methane Gas,0
2010,194,8,Sauk County Landfill,,landfill_methane,,2002,0.72,0,1492323,2188526,3039619,891,8187,107897,Methane Gas,0
2010,194,9,Glacier Ridge Landfill,,landfill_methane,,2003,0.3,0,1411830,509584,1698614,4018,18381,111665,Methane Gas,0
2010,194,10,Sheboygan Waste Treatment,#N/A,#N/A,#N/A,2005,0.3,0,1622092,1103395,3677962,27771,0,86643,Methane Gas,0
2010,195,1,HYDRO:                  LIC PROJECT NO.,,,,,0,0,0,0,0,0,0,0,,0
2010,195,2,Caldron Falls            2525,#N/A,#N/A,#N/A,1924,6.77,0,11701,1557418,230047,98497,0,123985,,0
2010,195,3,High Falls                 2595,#N/A,#N/A,#N/A,1910,7.45,0,13053,5601446,751872,125839,0,178099,,0
2010,195,4,Johnson Falls           2522,#N/A,#N/A,#N/A,1923,3.72,0,7943,1086100,291962,85766,0,157877,,0
2010,195,5,Sandstone Rapids    2546,#N/A,#N/A,#N/A,1925,4.08,0,9123,2238779,548720,99911,0,102637,,0
2010,195,6,Potato Rapids           2560,#N/A,#N/A,#N/A,1921,1.44,0,4332,912800,633889,57143,0,91775,,0
2010,195,7,Peshtigo                   2581,Peshtigo,hydro,2581,1920,0.62,0,2475,441929,712789,68925,0,123556,,0
2010,195,8,Otter Rapids             1957,#N/A,#N/A,#N/A,1907,0.45,0,1879,4434238,9853862,87614,0,28459,,0
2010,195,9,Hat Rapids                  *,#N/A,#N/A,#N/A,1905,1.66,0,6124,2176068,1310884,85385,0,279789,,0
2010,195,10,Tomahawk               1940,#N/A,#N/A,#N/A,1937,2.6,0,10232,937397,360537,170544,0,65593,,0
2010,195,11,Alexander                 1979,#N/A,#N/A,#N/A,1924,4.2,0,19118,2329692,554689,176012,0,280653,,0
2010,195,12,Merrill                         **,#N/A,#N/A,#N/A,1917,2.34,0,8254,5058867,2161909,125379,0,58777,,0
2010,195,13,Wausau                    1999,#N/A,#N/A,#N/A,1921,5.4,0,27202,3530521,653800,229489,0,121690,,0
2010,195,14,Jersey                      2476,#N/A,#N/A,#N/A,1920,0.51,0,2061,552331,1083002,59562,0,12711,,0
2010,195,15,Grand Rapids           2433,#N/A,#N/A,#N/A,1910,7.62,0,30794,3726913,489096,253723,0,426001,,0
2010,195,17,TOTAL HYDRO,,,,,48.86,0,154291,34584499,19637058,1723789,0,2051602,,0
2010,195,20,INTERNAL COMBUSTION,,,,,0,0,0,0,0,0,0,0,,0
2010,195,21,Eagle River,,internal_combustion,,1964,4,0,0,573706,143427,12968,0,4449,,0
2010,195,22,Oneida Casino,,internal_combustion,,1996,3.65,0,2,1078320,295430,8261,222,1543,Diesel Fuel,1507
2010,195,24,TOTAL INTERNAL COMBUSTION,#N/A,#N/A,#N/A,,7.65,0,2,1652026,438857,21229,222,5992,,0
