report_year,utility_id_ferc1,xbrl_factoid,xbrl_factoid_off_by,abs_diff,ending_balance_off_by,_delta
2001,247,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,704353282.0,340950671.0,363402611.0
2010,303,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,430437658.0,65393121.0,365044537.0
1997,175,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,373908802.0,8706552.0,365202250.0
2023,230,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_completed_construction_not_classified,1713346405.0,2078728777.0,365382372.0
2013,200,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,386477430.0,20871943.0,365605487.0
2006,303,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,16912824.0,383240168.0,366327344.0
2002,168,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,392393349.0,25816747.0,366576602.0
2015,228,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,374281314.0,7647188.0,366634126.0
1995,284,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,384369815.0,17704497.0,366665318.0
2019,171,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,381879088.0,14951364.0,366927724.0
1999,208,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,369656088.0,2686512.0,366969576.0
2021,278,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,9485791.0,376640926.0,367155135.0
2016,235,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_completed_construction_not_classified,478877418.0,111586904.0,367290514.0
2021,168,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,443939205.0,76317541.0,367621664.0
1997,284,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,385599573.0,16694648.0,368904925.0
2010,219,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,370314413.0,729471.0,369584942.0
2008,183,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,413397692.0,43618352.0,369779340.0
2023,173,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,416830497.0,47045233.0,369785264.0
2015,301,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,484699981.0,114747169.0,369952812.0
2022,160,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_completed_construction_not_classified,2507074904.0,2877129598.0,370054694.0
1997,208,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,372532012.0,1244468.0,371287544.0
2015,198,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,398761536.0,26850688.0,371910848.0
2017,226,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,734709538.0,362762361.0,371947177.0
2025,292,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,390789999.0,18797734.0,371992265.0
2010,255,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,643597117.0,270989734.0,372607383.0
2014,226,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,373600512.0,961350.0,372639162.0
2022,164,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_completed_construction_not_classified,4798855209.0,5171503588.0,372648379.0
2019,171,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,381879088.0,9151554.0,372727534.0
2022,333,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,373230894.0,109975.0,373120919.0
2005,279,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,377776301.0,4250625.0,373525676.0
2015,333,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,374480794.0,7470.0,374473324.0
2018,215,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,395522594.0,20859670.0,374662924.0
2021,274,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,376555137.0,1765002.0,374790135.0
2008,406,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,382168307.0,6334010.0,375834297.0
1998,40,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,421039577.0,44648247.0,376391330.0
2013,275,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,379538508.0,3093410.0,376445098.0
2019,318,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,558288587.0,181720498.0,376568089.0
2003,251,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,483122034.0,105733501.0,377388533.0
1997,155,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,429301508.0,51908319.0,377393189.0
2021,274,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,543507.0,378320139.0,377776632.0
2020,299,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,3361772.0,381280838.0,377919066.0
2011,167,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,380975259.0,1756545.0,379218714.0
2018,249,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,402081799.0,22781357.0,379300442.0
1994,284,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,404944424.0,25551126.0,379393298.0
2004,279,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,434030901.0,54438835.0,379592066.0
2019,214,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,382125320.0,2524762.0,379600558.0
2020,248,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,435256378.0,55505365.0,379751013.0
2024,275,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,189287125.0,569887990.0,380600865.0
2011,167,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,1.0,380975259.0,380975258.0
2023,195,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,388630411.0,7639146.0,380991265.0
2006,208,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,397606204.0,16553028.0,381053176.0
2008,200,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,472198990.0,91068992.0,381129998.0
2010,208,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,2.0,381312661.0,381312659.0
2009,279,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,384080820.0,2764064.0,381316756.0
2024,172,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,384201172.0,2459918.0,381741254.0
2006,200,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,449545442.0,67625405.0,381920037.0
2005,165,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,555663418.0,173713351.0,381950067.0
2023,353,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,471306618.0,89235375.0,382071243.0
2019,214,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,382125320.0,2967.0,382122353.0
1998,237,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,387177765.0,4515365.0,382662400.0
1997,286,utility_plant_in_service_classified_and_property_under_capital_leases,amortization_of_other_utility_plant_utility_plant_in_service,468798973.0,86026740.0,382772233.0
2023,382,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,419785001.0,35609492.0,384175509.0
2008,219,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_property_under_capital_leases,485877063.0,101699518.0,384177545.0
2010,235,utility_plant_in_service_classified_and_property_under_capital_leases,utility_plant_in_service_completed_construction_not_classified,435524319.0,50755749.0,384768570.0
